,loss,accuracy,val_loss,val_accuracy
0,1.679947853088379,0.3960750102996826,1.531299114227295,0.46219998598098755
1,1.3665502071380615,0.5179499983787537,1.3708311319351196,0.5203999876976013
2,1.184065341949463,0.5833500027656555,1.3276561498641968,0.5436000227928162
3,1.030199646949768,0.6412500143051147,1.3143625259399414,0.5422999858856201
4,0.8688879609107971,0.6972749829292297,1.3086063861846924,0.5634999871253967
5,0.7186850309371948,0.7517499923706055,1.41697096824646,0.5638999938964844
6,0.5744081139564514,0.8058750033378601,1.5292809009552002,0.5648999810218811
7,0.4502996504306793,0.8485249876976013,1.6958863735198975,0.5561000108718872
8,0.3360883593559265,0.8888000249862671,1.903072714805603,0.5424000024795532
9,0.25222593545913696,0.9161999821662903,2.118990421295166,0.5472000241279602
10,0.19197429716587067,0.9370250105857849,2.443329095840454,0.5386000275611877
11,0.14806483685970306,0.9520249962806702,2.578200101852417,0.5288000106811523
12,0.12822365760803223,0.9581500291824341,2.914626359939575,0.5350000262260437
13,0.11050420254468918,0.9639999866485596,3.040304183959961,0.5357000231742859
14,0.09398888796567917,0.9702249765396118,3.1770687103271484,0.5418999791145325
15,0.09346012771129608,0.9702000021934509,3.3456871509552,0.5307000279426575
16,0.0903477743268013,0.9710999727249146,3.5572562217712402,0.5260000228881836
17,0.08106958866119385,0.9737250208854675,3.6380813121795654,0.5313000082969666
18,0.07175823301076889,0.9772250056266785,3.803771495819092,0.53329998254776
19,0.0652489960193634,0.979075014591217,3.953310251235962,0.5199000239372253
