,loss,accuracy,val_loss,val_accuracy
0,2.0551717281341553,0.24705000221729279,1.943104863166809,0.30379998683929443
1,1.9000890254974365,0.3143250048160553,1.8843883275985718,0.31690001487731934
2,1.8256539106369019,0.34209999442100525,1.8013429641723633,0.3499999940395355
3,1.7777656316757202,0.3648749887943268,1.8010153770446777,0.35409998893737793
4,1.733642339706421,0.3831999897956848,1.7423579692840576,0.3743000030517578
5,1.7064802646636963,0.3883250057697296,1.772995948791504,0.36500000953674316
6,1.678418755531311,0.3989750146865845,1.6958093643188477,0.3977999985218048
7,1.6483594179153442,0.41267499327659607,1.7186336517333984,0.384799987077713
8,1.6238690614700317,0.42149999737739563,1.7184875011444092,0.38580000400543213
9,1.6018463373184204,0.42967501282691956,1.705311894416809,0.3928999900817871
10,1.5800241231918335,0.4351249933242798,1.7036478519439697,0.3921999931335449
11,1.5540310144424438,0.44612500071525574,1.6649363040924072,0.40880000591278076
12,1.5323200225830078,0.45442500710487366,1.6911450624465942,0.40380001068115234
13,1.5139869451522827,0.46217501163482666,1.6624140739440918,0.4090999960899353
14,1.4842265844345093,0.47177499532699585,1.6745740175247192,0.41179999709129333
15,1.4676088094711304,0.47817501425743103,1.6492810249328613,0.42570000886917114
16,1.441989541053772,0.486299991607666,1.6733492612838745,0.4113999903202057
17,1.419830083847046,0.49570000171661377,1.6804015636444092,0.41769999265670776
18,1.4030812978744507,0.49912500381469727,1.6978493928909302,0.41359999775886536
19,1.3804150819778442,0.5080000162124634,1.7113628387451172,0.4153999984264374
